track_id,track_artist,track_title,dj_mention,post_id,page,date,text,confidence,notes
4629,Blawan,Tuesday's March [Frozen Border],Happa,7892,Berghain Music,2014-11-17,Happa,high,extracted from post message only
4629,Blawan,Tuesday's March [Frozen Border],blawan,8949,Berghain Music,2014-05-13,blawan,high,extracted from post message only
4629,Blawan,Tuesday's March [Frozen Border],blawan,8971,Berghain Music,2014-05-12,blawan...,high,extracted from post message only
4629,Blawan,Tuesday's March [Frozen Border],Mike Parker,11567,Berghain Music,2012-10-08,Mike Parker.,high,extracted from post message only
4630,Phase,On The Egde,Rivet,7893,Berghain Music,2014-11-17,Rivet,high,extracted from post message only
4630,Phase,On The Egde,DVS1,9558,Berghain Music,2014-02-03,DVS1,high,extracted from post message only
4631,ANIMAL BODIES,DEEP SLEEP (Hard Beat Records 2015),Kobosil,7898,Berghain Music,2014-11-17,Kobosil,high,extracted from post message only
4632,Bleak,Stamina,Bleak,7903,Berghain Music,2014-11-16,Bleak,high,extracted from post message only
4638,Nax_Acid,A Purple Flower On The Moon,Boris <3,7911,Berghain Music,2014-11-12,Boris <3,high,extracted from post message only
4638,Nax_Acid,A Purple Flower On The Moon,Boris <3,8217,Berghain Music,2014-09-22,Boris <3,high,extracted from post message only
4640,Donato Dozzy,Vaporware 07,Jonzon,7913,Berghain Music,2014-11-11,Jonzon,high,extracted from post message only
4640,Donato Dozzy,Vaporware 07,"Marco Shuttle, first track",9137,Berghain Music,2014-04-07,"Marco Shuttle, first track.",high,extracted from post message only
4641,Ritzi Lee,Code 754,Sven von Thülen,7914,Berghain Music,2014-11-11,Sven von Thülen,high,extracted from post message only
4642,Orphan101,Tribtek Pt. 1,Terry Donovan's first track on Friday,7916,Berghain Music,2014-11-11,Terry Donovan's first track on Friday.,high,extracted from post message only
4642,Orphan101,Tribtek Pt. 1,Erwan only heard this payed out loud two times before and both times by Erwan ;),9668,Berghain Music,2014-01-06,"Erwan 
only heard this payed out loud two times before and both times by Erwan ;)",medium,extracted from post message only
4643,,"Radio Slave ""Jus Werk"" Work Them Records 2014",Rolando,7917,Berghain Music,2014-11-12,Rolando,high,extracted from post message only
4645,Convextion,Spice Tea [Re-Upload],Dj pete,7919,Berghain Music,2014-11-10,Dj pete,high,extracted from post message only
4645,Convextion,Spice Tea [Re-Upload],Nick Höppner,8699,Berghain Music,2014-07-07,Nick Höppner,high,extracted from post message only
4645,Convextion,Spice Tea [Re-Upload],Don Williams,9026,Berghain Music,2014-04-30,Don Williams,high,extracted from post message only
4645,Convextion,Spice Tea [Re-Upload],Don Williams' last track,11200,Berghain Music,2013-02-04,Don Williams' last track.,high,extracted from post message only
4645,Convextion,Spice Tea [Re-Upload],and another one from Don Williams,12163,Berghain Music,2012-02-27,...and another one from Don Williams,high,extracted from post message only
4645,Convextion,Spice Tea [Re-Upload],How do you make Erwan happy? By playing this. Jost,21196,Panorama Bar Music,2012-02-26,"How do you make Erwan happy? By playing this.

Jost",high,extracted from post message only
4652,Maurizio,M4,scion versions,7929,Berghain Music,2014-11-10,scion versions,high,extracted from post message only
4653,Front 242,Headhunter HQ Sound,Silent Servant (Official),7930,Berghain Music,2014-11-10,Silent Servant (Official),medium,extracted from post message only
4654,Technotronic,Pump up the jam (Raíz Remix),Marcel Fengler,7931,Berghain Music,2014-11-08,Marcel Fengler,high,extracted from post message only
4654,Technotronic,Pump up the jam (Raíz Remix),Marcel Fengler,7960,Berghain Music,2014-11-02,Marcel Fengler.,high,extracted from post message only
4659,,PETTER-SOME POLYPHONY,Natt .Nodge. gegen ende,8719,Berghain Music,2014-06-30,Natt .Nodge.  gegen ende,high,extracted from post message only
4662,Planetary Assault Systems,Funk Electric,Ed Davenport,7945,Berghain Music,2014-11-03,Ed Davenport,high,extracted from post message only
4662,Planetary Assault Systems,Funk Electric,davenport,8812,Berghain Music,2014-06-10,davenport,high,extracted from post message only
4662,Planetary Assault Systems,Funk Electric,dustin,11465,Berghain Music,2012-11-06,dustin,high,extracted from post message only
4663,James Ruskin,Slit,Marcel Fengler <3,7947,Berghain Music,2014-11-03,Marcel Fengler <3,high,extracted from post message only
4664,The Normal,Warm Leatherette,"Regal, some remix",7951,Berghain Music,2014-11-03,"Regal, some remix...",high,extracted from post message only
4668,Moderat,Bad Kingdom (Marcel Dettmann Remix),MARCEL DETTMANN,8748,Berghain Music,2014-06-23,MARCEL DETTMANN,high,extracted from post message only
4668,Moderat,Bad Kingdom (Marcel Dettmann Remix),alex.do,9852,Berghain Music,2013-12-15,alex.do,high,extracted from post message only
4669,FJAAK,Don't Leave Me,Basic Soul Unit showing love!,16196,Panorama Bar Music,2015-03-09,Basic Soul Unit showing love!,high,extracted from post message only
4669,FJAAK,Don't Leave Me,marcelfengler,7962,Berghain Music,2014-11-02,marcelfengler.,high,extracted from post message only
4669,FJAAK,Don't Leave Me,Marcel Fengler (Official),8113,Berghain Music,2014-10-07,Marcel Fengler (Official),medium,extracted from post message only
4670,A&S,five 002 [A&S 005],Luke Slater,7964,Berghain Music,2014-11-02,Luke Slater,high,extracted from post message only
4670,A&S,five 002 [A&S 005],Dj Deep,9108,Berghain Music,2014-04-14,Dj Deep,high,extracted from post message only
4671,Jeanette Thomas,Shake Your Body(House Shaker Version) 1987,parasole,7965,Berghain Music,2014-10-31,parasole,high,extracted from post message only
4671,Jeanette Thomas,Shake Your Body(House Shaker Version) 1987,last saturday eve,22987,Panorama Bar Music,2011-01-04,last saturday eve...,high,extracted from post message only
4671,Jeanette Thomas,Shake Your Body(House Shaker Version) 1987,prosumers last track!,23269,Panorama Bar Music,2010-09-06,prosumers last track!,high,extracted from post message only
4671,Jeanette Thomas,Shake Your Body(House Shaker Version) 1987,Played by Daniel Wang (also posted a while ago):,23352,Panorama Bar Music,2010-07-27,Played by Daniel Wang (also posted a while ago):,medium,extracted from post message only
4671,Jeanette Thomas,Shake Your Body(House Shaker Version) 1987,Heard it pretty often:,23382,Panorama Bar Music,2010-07-09,Heard it pretty often:,high,extracted from post message only
4673,Aphex Twin,Isoprophlex,Kr!z or ACR,7971,Berghain Music,2014-10-28,Kr!z or ACR,high,extracted from post message only
4674,Jeroen Liebregts,Keychain,Samuel Kerridge,7972,Berghain Music,2014-10-28,Samuel Kerridge,high,extracted from post message only
4675,O/V/R,Post-Traumatic Son (Robert Hood Mix),Parasole,7974,Berghain Music,2014-10-28,Parasole,high,extracted from post message only
4678,Markus Suckut,Lethal,Anthony Parasole,7980,Berghain Music,2014-10-28,Anthony Parasole,high,extracted from post message only
4678,Markus Suckut,Lethal,Anthony Parasole <3,8952,Berghain Music,2014-05-27,Anthony Parasole <3,high,extracted from post message only
4678,Markus Suckut,Lethal,Anthony Parasole,9319,Berghain Music,2014-03-10,Anthony Parasole,high,extracted from post message only
4685,Tessela,Hackney Parrot,Don Williams aka The Don of the Dancefloor,7992,Berghain Music,2014-10-27,Don Williams aka The Don of the Dancefloor,high,extracted from post message only
4687,The Fear Ratio,Mas (Original Mix),James Ruskin,7999,Berghain Music,2014-10-27,James Ruskin,high,extracted from post message only
4687,The Fear Ratio,Mas (Original Mix),James Ruskin,9325,Berghain Music,2014-03-10,James Ruskin.,high,extracted from post message only
4687,The Fear Ratio,Mas (Original Mix),Derrick May Sushitech Nacht,18796,Panorama Bar Music,2013-05-21,Derrick May Sushitech Nacht,high,extracted from post message only
4687,The Fear Ratio,Mas (Original Mix),Martyn & Norm Talley :),20605,Panorama Bar Music,2012-06-18,Martyn & Norm Talley :),high,extracted from post message only
4687,The Fear Ratio,Mas (Original Mix),Dettman before last track,11856,Berghain Music,2012-06-17,Dettman before last track.,high,extracted from post message only
4687,The Fear Ratio,Mas (Original Mix),Dj Pete,12159,Berghain Music,2012-03-01,Dj Pete,high,extracted from post message only
4694,,Blue Hour #004 | Common Ground by Blue Hour,ACR played Falling Lines ❤️,8023,Berghain Music,2014-10-26,ACR played Falling Lines ❤️,high,extracted from post message only
4694,,Blue Hour #004 | Common Ground by Blue Hour,function played a1,8235,Berghain Music,2014-09-16,function played a1,high,extracted from post message only
4695,Rhythm is Rhythm,Drama,don williams <3,8024,Berghain Music,2014-10-27,don williams <3,high,extracted from post message only
4696,Sterac,One With Hats (2000),kr!z <3,8026,Berghain Music,2014-10-27,kr!z <3,high,extracted from post message only
4703,Stenny & Andrea,SEA (The Time Gate),Raíz or Nodge,8047,Berghain Music,2014-10-21,Raíz or Nodge,high,extracted from post message only
4703,Stenny & Andrea,SEA (The Time Gate),pev,8142,Berghain Music,2014-10-06,pev,high,extracted from post message only
4705,Motorcitysoul,Phantasy (Daniel Stefanik Remix),"NORMAN NODGE (not sure if it was that exact remix, it was the track though)",8054,Berghain Music,2014-10-21,"NORMAN NODGE (not sure if it was that exact remix, it was the track though)",medium,extracted from post message only
4706,Manic Brothers,Black Bay (Original Mix),Fiedel - monday morning <3,8055,Berghain Music,2014-10-20,Fiedel - monday morning <3,high,extracted from post message only
4706,Manic Brothers,Black Bay (Original Mix),Galluzzi,11129,Berghain Music,2013-02-25,Galluzzi,high,extracted from post message only
4707,Myk Derill,Zerone - Pavement EP,Len Faki,8057,Berghain Music,2014-10-20,Len Faki,high,extracted from post message only
4707,Myk Derill,Zerone - Pavement EP,Roberto,8317,Berghain Music,2014-09-01,Roberto,high,extracted from post message only
4708,Z.I.P.P.O,Symmetrical Therapy [FIGURE SPC R],parasole,8058,Berghain Music,2014-10-27,parasole,high,extracted from post message only
4708,Z.I.P.P.O,Symmetrical Therapy [FIGURE SPC R],someone,9501,Berghain Music,2014-02-10,someone .,high,extracted from post message only
4711,Drexciya,Lost Vessel [Re-Upload],"Kobosil, legendary track",8062,Berghain Music,2014-10-15,"Kobosil, legendary track.",high,extracted from post message only
4711,Drexciya,Lost Vessel [Re-Upload],Belter !! Tama Sumo,16940,Panorama Bar Music,2014-08-18,Belter !! Tama Sumo,high,extracted from post message only
4711,Drexciya,Lost Vessel [Re-Upload],Norman Nodge,8981,Berghain Music,2014-05-11,Norman Nodge,high,extracted from post message only
4711,Drexciya,Lost Vessel [Re-Upload],Don Williams - Official_Page,9045,Berghain Music,2014-04-27,Don Williams - Official_Page,high,extracted from post message only
4711,Drexciya,Lost Vessel [Re-Upload],Don Williams - Official_Page,9046,Berghain Music,2014-04-27,Don Williams - Official_Page,high,extracted from post message only
4712,Terence Fixmer,Bells (Original Mix),Dasha Rush,8068,Berghain Music,2014-10-14,Dasha Rush,high,extracted from post message only
4712,Terence Fixmer,Bells (Original Mix),Max_M • Terence Fixmer - Bells <3,9184,Berghain Music,2014-03-26,Max_M • Terence Fixmer - Bells <3,high,extracted from post message only
4714,Alex.Do,Conversion,guess who it was,8071,Berghain Music,2014-10-14,...guess who it was,high,extracted from post message only
4714,Alex.Do,Conversion,Marcel Fengler,8437,Berghain Music,2014-08-18,Marcel Fengler,high,extracted from post message only
4716,Massive Attack,Teardrop (Promo Video - Now With Annotations!),"Kobosil, towards the end",8073,Berghain Music,2014-10-14,"Kobosil, towards the end",high,extracted from post message only
4717,DE vs. Troit,Phos (Eric Fetcher Remix) [Vizion Division],Rødhåd,8074,Berghain Music,2014-10-13,Rødhåd,high,extracted from post message only
4723,Lewis Fautzi,Hope,Rødhåd,8085,Berghain Music,2014-10-13,Rødhåd,high,extracted from post message only
4726,Markus Suckut,Lethal (Albert Van Abbe Remix),Kobosil,8089,Berghain Music,2014-10-13,Kobosil,high,extracted from post message only
4727,Sawlin,Spectrafuck (James Ruskin Remix),Kobosil <3,8091,Berghain Music,2014-10-13,Kobosil <3,high,extracted from post message only
4732,"""Lucy",Berlin - 29 Dic 2012 by lucy,"Hi all, this one is a bit old, but does anyone know the first track of this dj set ? Appreciate any help ! Thanks",8106,Berghain Music,2014-10-08,"Hi all,

this one is a bit old, but does anyone know the first track of this dj set ?

Appreciate any help !

Thanks",medium,extracted from post message only
4732,"""Lucy",Berlin - 29 Dic 2012 by lucy,Lucy´s whole set =),11277,Berghain Music,2013-01-07,Lucy´s whole set =),high,extracted from post message only
4733,"Len Faki , Markus Suckut",Skulls 1 (Original Mix) [FIGURE],Marcel Fengler (Official),8112,Berghain Music,2014-10-07,Marcel Fengler (Official),medium,extracted from post message only
4733,"Len Faki , Markus Suckut",Skulls 1 (Original Mix) [FIGURE],Dustin Zahn,9588,Berghain Music,2014-01-27,Dustin Zahn,high,extracted from post message only
4734,Trus'me,I Want You (Alan Fitzpatrick Remix),Justin Strauss,14581,Panorama Bar Music,2016-07-04,Justin Strauss,high,extracted from post message only
4734,Trus'me,I Want You (Alan Fitzpatrick Remix),Job Jobse,16361,Panorama Bar Music,2015-01-19,Job Jobse,high,extracted from post message only
4734,Trus'me,I Want You (Alan Fitzpatrick Remix),lil tony,16450,Panorama Bar Music,2014-12-27,lil tony,high,extracted from post message only
4734,Trus'me,I Want You (Alan Fitzpatrick Remix),Marcel Fengler (Official),8114,Berghain Music,2014-10-07,Marcel Fengler (Official),medium,extracted from post message only
4734,Trus'me,I Want You (Alan Fitzpatrick Remix),Harri & Dom,16771,Panorama Bar Music,2014-10-05,Harri & Dom,high,extracted from post message only
4734,Trus'me,I Want You (Alan Fitzpatrick Remix),Staffan Lindberg,16897,Panorama Bar Music,2014-08-31,Staffan Lindberg,high,extracted from post message only
4737,Mono Junk,Shotokai,Pev,8126,Berghain Music,2014-10-06,Pev,high,extracted from post message only
4739,,Depeche Mode Enjoy The Silence Official Music Video  16  9   HD,Kobosil @ Distillery Leipzig 05.10.14,8129,Berghain Music,2014-10-06,Kobosil @ Distillery Leipzig 05.10.14,high,extracted from post message only
4740,Schatrax,Restless Nights,pev,8130,Berghain Music,2014-10-06,pev,high,extracted from post message only
4740,Schatrax,Restless Nights,Stanley Schmidt,16772,Panorama Bar Music,2014-10-04,Stanley Schmidt,high,extracted from post message only
4740,Schatrax,Restless Nights,Ben UFO,20305,Panorama Bar Music,2012-08-26,Ben UFO,high,extracted from post message only
4740,Schatrax,Restless Nights,Ben Ufo. Epic,20317,Panorama Bar Music,2012-08-25,Ben Ufo. Epic.,high,extracted from post message only
4742,The Traveller,A100,somewhen,8132,Berghain Music,2014-10-06,somewhen,high,extracted from post message only
4742,The Traveller,A100,"Dettmann, I think?",9329,Berghain Music,2014-03-10,"Dettmann,  I think?",high,extracted from post message only
4742,The Traveller,A100,Dettmann,10077,Berghain Music,2013-10-28,Dettmann,high,extracted from post message only
4742,The Traveller,A100,Freddy K,10535,Berghain Music,2013-08-05,Freddy K,high,extracted from post message only
4742,The Traveller,A100,"Edit Select, Fiedel or Tom, can't remember",11231,Berghain Music,2013-01-28,"Edit Select, Fiedel or Tom, can't remember.",high,extracted from post message only
