track_id,post_id,page,date,text,source_url
70,9378,Berghain Music,2014-03-05,RØDHÅD,https://facebook.com/142162245821280_712422548808661
72,76,Berghain Music,2017-07-31,Shinedoe,https://facebook.com/142162245821280_1405923566111802
72,7994,Berghain Music,2014-10-27,ACR,https://facebook.com/142162245821280_820300467991727
74,78,Berghain Music,2017-07-31,Shinedoe,https://facebook.com/142162245821280_1405924706111688
74,5551,Berghain Music,2015-10-19,Klock,https://facebook.com/142162245821280_1151262201567859
76,81,Berghain Music,2017-07-31,Nur Jaber,https://facebook.com/142162245821280_1405916859445806
77,82,Berghain Music,2017-07-31,Shinedoe,https://facebook.com/142162245821280_1405918976112261
78,83,Berghain Music,2017-07-31,Nur Jaber,https://facebook.com/142162245821280_1405915889445903
86,93,Berghain Music,2017-07-30,Erika,https://facebook.com/142162245821280_1405353606168798
86,2141,Berghain Music,2016-11-21,Rrose,https://facebook.com/142162245821280_1448276245187388
87,94,Berghain Music,2017-07-30,Erika,https://facebook.com/142162245821280_1405351736168985
88,95,Berghain Music,2017-07-30,BMG,https://facebook.com/142162245821280_1404956496208509
88,817,Berghain Music,2017-04-30,Scuba,https://facebook.com/142162245821280_1310522712318555
90,97,Berghain Music,2017-07-27,Steffi,https://facebook.com/142162245821280_1402379549799537
90,2312,Berghain Music,2016-10-31,"Steffi DJing.

https://www.youtube.com/watch?v=nQn0siVpk7c",https://facebook.com/142162245821280_1211441425596657
93,100,Berghain Music,2017-07-26,Don Williams - Official_Page a few weeks back 💣👏 pt. 3,https://facebook.com/142162245821280_1401225269914965
93,5816,Berghain Music,2015-09-06,Roberto,https://facebook.com/142162245821280_1043989495612208
97,104,Berghain Music,2017-07-24,Steffi!,https://facebook.com/142162245821280_1399523570085135
97,1167,Berghain Music,2017-03-20,DJ NOBU (OFFICIAL),https://facebook.com/142162245821280_801974599953980
97,1752,Berghain Music,2017-01-16,Abayomi,https://facebook.com/142162245821280_765655740252533
97,3490,Berghain Music,2016-06-20,Function,https://facebook.com/142162245821280_655802171237891
97,4593,Berghain Music,2016-02-08,DJ NOBU (OFFICIAL),https://facebook.com/142162245821280_600125873472188
97,4702,Berghain Music,2016-01-26,Function,https://facebook.com/142162245821280_595040897314019
98,105,Berghain Music,2017-07-24,Boris,https://facebook.com/142162245821280_1399343423436483
98,478,Berghain Music,2017-06-11,Perc Savage Closing,https://facebook.com/142162245821280_1355583414479151
98,1579,Berghain Music,2017-01-30,Boris,https://facebook.com/142162245821280_1214630595241101
98,1599,Berghain Music,2017-01-29,Boris,https://facebook.com/142162245821280_1275836409151917
99,106,Berghain Music,2017-07-24,Boris,https://facebook.com/142162245821280_1399342156769943
104,111,Berghain Music,2017-07-24,Boris! 🙌🏻,https://facebook.com/142162245821280_1398998660137626
104,624,Berghain Music,2017-05-28,Nodge,https://facebook.com/142162245821280_1340690225968470
104,669,Berghain Music,2017-05-21,beautiful set from Shlømo,https://facebook.com/142162245821280_1331979963506163
104,1075,Berghain Music,2017-04-02,Stephanie Sykes,https://facebook.com/142162245821280_1282560465153730
104,1605,Berghain Music,2017-01-29,Amotik https://m.youtube.com/watch?v=P0oRUQZnZNE,https://facebook.com/142162245821280_1374232905933858
104,1783,Berghain Music,2017-01-10,"Boris at the end of his set at Klubnacht, goosebumps ❤❤",https://facebook.com/142162245821280_1407294409301474
104,1838,Berghain Music,2017-01-03,"Boris , second last track",https://facebook.com/142162245821280_10153961393502131
104,1908,Berghain Music,2016-12-19,sunday evening ❤️,https://facebook.com/142162245821280_1370170923001675
104,2263,Berghain Music,2016-11-13,Tadeo,https://facebook.com/142162245821280_1418572888172647
105,113,Berghain Music,2017-07-24,Boris ! <3,https://facebook.com/142162245821280_1398980233472802
105,112,Berghain Music,2017-07-24,Boris! 💥,https://facebook.com/142162245821280_1398956653475160
105,655,Berghain Music,2017-05-22,amazing set from Boris! 🙏🏻,https://facebook.com/142162245821280_1332507063453453
105,2049,Berghain Music,2016-12-05,Boris du bist es!!,https://facebook.com/142162245821280_10211931882276339
105,2061,Berghain Music,2016-12-01,Vincent Neumann,https://facebook.com/142162245821280_1475352822482748
105,2678,Berghain Music,2016-09-20,Vincent Neumann,https://facebook.com/142162245821280_699794850171956
106,114,Berghain Music,2017-07-24,Boris,https://facebook.com/142162245821280_1398917333479092
106,237,Berghain Music,2017-07-10,Vincent Neumann,https://facebook.com/142162245821280_1384585938245565
106,317,Berghain Music,2017-06-27,Amotik !!,https://facebook.com/142162245821280_1371456826225143
106,347,Berghain Music,2017-06-26,Dustin Zahn !!,https://facebook.com/142162245821280_1370299553007537
107,115,Berghain Music,2017-07-24,Steffi 👌🏻,https://facebook.com/142162245821280_1398901736813985
107,149,Berghain Music,2017-07-17,Fiedel,https://facebook.com/142162245821280_1391781734192652
107,182,Berghain Music,2017-07-17,Fiedel,https://facebook.com/142162245821280_1392450504125775
107,1732,Berghain Music,2017-01-16,Pleasures Pleasures,https://facebook.com/142162245821280_10212169190844286
107,2419,Berghain Music,2016-10-18,Fiedel,https://facebook.com/142162245821280_10154113774699503
107,2994,Berghain Music,2016-08-28,Freddy K,https://facebook.com/142162245821280_10153935771404503
107,3099,Berghain Music,2016-08-14,Fiedel,https://facebook.com/142162245821280_1283148411695881
107,3860,Berghain Music,2016-05-09,DJ deep,https://facebook.com/142162245821280_10153673117864503
107,4138,Berghain Music,2016-04-03,Wrong Copy,https://facebook.com/142162245821280_1051877608207577
107,4508,Berghain Music,2016-02-16,Nodge,https://facebook.com/142162245821280_10208745782786407
108,116,Berghain Music,2017-07-24,"Boris

https://www.youtube.com/watch?v=57qowe8n3nk",https://facebook.com/142162245821280_1398891473481678
109,117,Berghain Music,2017-07-24,"Boris, closing",https://facebook.com/142162245821280_1398680560169436
109,321,Berghain Music,2017-06-27,DVS1,https://facebook.com/142162245821280_1371109349593224
110,118,Berghain Music,2017-07-24,Lena Willikens,https://facebook.com/142162245821280_1398678676836291
112,120,Berghain Music,2017-07-23,Ben Klock,https://facebook.com/142162245821280_1398146970222795
112,4326,Berghain Music,2016-03-14,"Ben Klock, last track :3",https://facebook.com/142162245821280_1067671083254663
112,10977,Berghain Music,2013-04-02,klock,https://facebook.com/142162245821280_348796641899094
113,121,Berghain Music,2017-07-23,Anetha,https://facebook.com/142162245821280_1398134666890692
113,232,Berghain Music,2017-07-10,Kobosil 👿,https://facebook.com/142162245821280_1384817104889115
113,939,Berghain Music,2017-04-17,Dax J,https://facebook.com/142162245821280_10208533832053048
113,940,Berghain Music,2017-04-17,Dax J!! ⛔️,https://facebook.com/142162245821280_10154412496622371
116,124,Berghain Music,2017-07-23,Anetha,https://facebook.com/142162245821280_1398092320228260
116,226,Berghain Music,2017-07-10,Max between 3-6 boom,https://facebook.com/142162245821280_1384896901547802
116,258,Berghain Music,2017-07-10,Kobosil,https://facebook.com/142162245821280_1384342564936569
118,126,Berghain Music,2017-07-23,Ben Klock,https://facebook.com/142162245821280_1398089726895186
119,127,Berghain Music,2017-07-23,Ben Klock,https://facebook.com/142162245821280_1397815253589300
120,128,Berghain Music,2017-07-23,Norman Nodge,https://facebook.com/142162245821280_1397765083594317
120,368,Berghain Music,2017-06-26,Norman Nodge,https://facebook.com/142162245821280_1370098403027652
120,628,Berghain Music,2017-05-28,https://www.youtube.com/watch?v=GP7EE3LQlsE  Nodge,https://facebook.com/142162245821280_1340581562646003
121,129,Berghain Music,2017-07-23,Norman Nodge <3,https://facebook.com/142162245821280_1397763226927836
121,375,Berghain Music,2017-06-26,N.N,https://facebook.com/142162245821280_1369897956381030
121,2442,Berghain Music,2016-10-16,Blind observatory <3,https://facebook.com/142162245821280_10207401037160271
121,3166,Berghain Music,2016-08-01,Norman Nodge,https://facebook.com/142162245821280_1652478085070521
121,4089,Berghain Music,2016-04-05,Norman b2b Marcel,https://facebook.com/142162245821280_10209556969990658
121,4860,Berghain Music,2016-01-05,Norman Nodge,https://facebook.com/142162245821280_869515889832938
121,4939,Berghain Music,2016-01-03,Blind Observatory,https://facebook.com/142162245821280_1543407999310864
122,130,Berghain Music,2017-07-23,Klocki,https://facebook.com/142162245821280_1397764846927674
122,413,Berghain Music,2017-06-19,Ben Klock intro (only the voice),https://facebook.com/142162245821280_1363410050363154
122,4941,Berghain Music,2016-01-03,"Marcel Fengler

https://m.youtube.com/watch?v=xVDMjAyAST4.    ❤️🙏🏽",https://facebook.com/142162245821280_1157322710944870
122,5117,Berghain Music,2015-12-14,DVS1,https://facebook.com/142162245821280_579096325575143
122,5120,Berghain Music,2015-12-14,DVS1,https://facebook.com/142162245821280_1088583801174922
122,6514,Berghain Music,2015-06-01,kobosil,https://facebook.com/142162245821280_847233778690587
122,12767,Berghain Music,2011-02-28,can't find a non-live version of this on youtube...great track though - played by Dettmann,https://facebook.com/1126943787344965_129067787165334
123,131,Berghain Music,2017-07-23,ANETHA 🔥 one of the best sets I've ever heard in there!,https://facebook.com/142162245821280_1397709450266547
123,286,Berghain Music,2017-07-03,Etapp's got the dancefloor in his hands!!!!,https://facebook.com/142162245821280_1377876215583204
123,423,Berghain Music,2017-06-19,DJ NOBU (OFFICIAL),https://facebook.com/142162245821280_1363344757036350
123,13629,Panorama Bar Music,2017-05-26,Âme,https://facebook.com/247952204861_10154871158749862
123,791,Berghain Music,2017-05-01,"Kobosil ? Not sure, I don't exactly remember when it was",https://facebook.com/142162245821280_10212188259520153
123,840,Berghain Music,2017-04-24,Ryan Elliott 💣💣🙌🏼,https://facebook.com/142162245821280_1252813551499835
123,853,Berghain Music,2017-04-24,Ryan Elliott,https://facebook.com/142162245821280_823475121137261
123,925,Berghain Music,2017-04-18,Matrixxman,https://facebook.com/142162245821280_819802248171215
123,1015,Berghain Music,2017-04-10,Slam + Psyk,https://facebook.com/142162245821280_10209126970279091
123,1037,Berghain Music,2017-04-09,Slam,https://facebook.com/142162245821280_10213193252928517
123,1243,Berghain Music,2017-03-13,Blawan & Somewhen,https://facebook.com/142162245821280_797736677044439
125,133,Berghain Music,2017-07-23,Anetha,https://facebook.com/142162245821280_1397572790280213
125,341,Berghain Music,2017-06-26,Norman Nodge,https://facebook.com/142162245821280_1370428452994647
125,613,Berghain Music,2017-05-29,Norman Nodge,https://facebook.com/142162245821280_1341115055925987
126,134,Berghain Music,2017-07-19,Fiedel,https://facebook.com/142162245821280_1393989870638505
126,161,Berghain Music,2017-07-17,Fiedel 11:00,https://facebook.com/142162245821280_1391518717552287
126,871,Berghain Music,2017-04-22,Steffi,https://facebook.com/142162245821280_10212812184959567
126,3591,Berghain Music,2016-06-12,Gunnar haslam,https://facebook.com/142162245821280_10153748359489503
126,4458,Berghain Music,2016-02-28,Dj Stingray,https://facebook.com/142162245821280_1239151289433769
126,7242,Berghain Music,2015-02-28,Stingray again:),https://facebook.com/142162245821280_10155281844800370
126,19811,Panorama Bar Music,2012-11-26,ryan elliot,https://facebook.com/247952204861_559310454095699
126,11837,Berghain Music,2012-06-25,DVS1!!,https://facebook.com/142162245821280_461894083838981
126,12162,Berghain Music,2012-02-29,more from Don Williams... a Drexciya classic!,https://facebook.com/142162245821280_280563352016226
126,22741,Panorama Bar Music,2011-03-21,"thank you for this track, prosumer!",https://facebook.com/1421891391160458_164027063653057
126,22776,Panorama Bar Music,2011-03-07,I-F,https://facebook.com/1385926851422878_203857989639969
127,135,Berghain Music,2017-07-19,stranger,https://facebook.com/142162245821280_1394049143965911
127,9857,Berghain Music,2013-12-17,Klock !,https://facebook.com/142162245821280_348047168669639
129,137,Berghain Music,2017-07-19,Ben Ufo,https://facebook.com/142162245821280_1393853150652177
130,138,Berghain Music,2017-07-19,Ben UfO,https://facebook.com/142162245821280_1393832053987620
131,139,Berghain Music,2017-07-18,"https://www.youtube.com/watch?v=dsiZO6oAekE

Eduardo de la Calle ;)",https://facebook.com/142162245821280_1392901260747366
131,882,Berghain Music,2017-04-20,Speedy J,https://facebook.com/142162245821280_10154638556974503
131,1110,Berghain Music,2017-03-26,Rodhad,https://facebook.com/142162245821280_1376294949099756
131,1305,Berghain Music,2017-03-05,Final Ben Klock [⊙],https://facebook.com/142162245821280_1579074168786658
132,140,Berghain Music,2017-07-19,Fiedel,https://facebook.com/142162245821280_1393796883991137
132,1189,Berghain Music,2017-03-20,Nobu <3,https://facebook.com/142162245821280_10212434859175320
132,3002,Berghain Music,2016-08-17,Norman Nodge,https://facebook.com/142162245821280_10207796876814968
132,4054,Berghain Music,2016-04-11,Fiedel,https://facebook.com/142162245821280_628004110684364
132,4512,Berghain Music,2016-02-16,Fiedel,https://facebook.com/142162245821280_10208717511163319
132,9572,Berghain Music,2014-02-02,Thomas Hessler,https://facebook.com/142162245821280_727468680619617
132,9825,Berghain Music,2013-12-16,Dettmann,https://facebook.com/142162245821280_10201726977310868
132,9988,Berghain Music,2013-11-08,https://www.youtube.com/watch?v=fSKQWsOWn_M,https://facebook.com/142162245821280_720471161313634
132,10071,Berghain Music,2013-10-28,deadman killing it,https://facebook.com/142162245821280_10153416046780323
132,10511,Berghain Music,2013-08-11,Norman Nodge himself.,https://facebook.com/142162245821280_10201179422400902
132,10880,Berghain Music,2013-05-06,"Norman.....piu...piu...
http://www.youtube.com/watch?v=fSKQWsOWn_M",https://facebook.com/142162245821280_585106308189189
133,141,Berghain Music,2017-07-18,Fiedel,https://facebook.com/142162245821280_1392631150774377
133,540,Berghain Music,2017-06-05,"Freddy K ""Dance with us""",https://facebook.com/142162245821280_1348942998476526
133,13822,Panorama Bar Music,2017-03-19,Steffi ❤,https://facebook.com/247952204861_1469370876427458
133,2133,Berghain Music,2016-11-22,Freddy K <3,https://facebook.com/142162245821280_10209225397485645
133,2160,Berghain Music,2016-11-21,Freddy K <3 <3 <3,https://facebook.com/142162245821280_734312270053547
133,14747,Panorama Bar Music,2016-05-09,Antal last track this morning .....,https://facebook.com/247952204861_10154167986132497
133,4844,Berghain Music,2016-01-17,Freddy K letzter track ❤️,https://facebook.com/142162245821280_1079620732057251
133,16531,Panorama Bar Music,2014-12-09,"I think Prosumer or Tama Sumo , sunday evening in summer 2012... ;)",https://facebook.com/247952204861_10204395809128994
133,17782,Panorama Bar Music,2014-02-03,Konstantin  Sibold,https://facebook.com/247952204861_10202541709418308
133,18978,Panorama Bar Music,2013-04-03,ND...,https://facebook.com/247952204861_292229184240499
133,11505,Berghain Music,2012-11-03,played by Veronica Vasicka ( really nice dark new wave set at least!).,https://facebook.com/142162245821280_166501720158377
